Season,Venue,Date,Place,Name,Round1,Round2,Round3,Total,ToPar
2022,London,2022-06-09,1,Charl Schwartzel,65,66.0,72.0,203.0,-7.0
2022,London,2022-06-09,2,Hennie du Plessis,66,68.0,70.0,204.0,-6.0
2022,London,2022-06-09,T3,Branden Grace,68,72.0,65.0,205.0,-5.0
2022,London,2022-06-09,T3,Peter Uihlein,70,66.0,69.0,205.0,-5.0
2022,London,2022-06-09,5,Sam Horsfield,69,70.0,68.0,207.0,-3.0
2022,London,2022-06-09,T6,Adrian Otaegui,70,70.0,68.0,208.0,-2.0
2022,London,2022-06-09,T6,Oliver Bekker,70,67.0,71.0,208.0,-2.0
2022,London,2022-06-09,8,Dustin Johnson,69,70.0,70.0,209.0,-1.0
2022,London,2022-06-09,9,Talor Gooch,71,70.0,69.0,210.0,0.0
2022,London,2022-06-09,T10,Graeme McDowell,74,71.0,66.0,211.0,1.0
2022,London,2022-06-09,T10,Justin Harding,68,74.0,69.0,211.0,1.0
2022,London,2022-06-09,T10,Louis Oosthuizen,72,69.0,70.0,211.0,1.0
2022,London,2022-06-09,T13,Pablo Larrazabal,72,69.0,71.0,212.0,2.0
2022,London,2022-06-09,T13,Ryosuke Kinoshita,73,67.0,72.0,212.0,2.0
2022,London,2022-06-09,T15,Martin Kaymer,74,70.0,69.0,213.0,3.0
2022,London,2022-06-09,T15,Jinichiro Kozuma,73,70.0,70.0,213.0,3.0
2022,London,2022-06-09,T17,Richard Bland,73,74.0,67.0,214.0,4.0
2022,London,2022-06-09,T17,Laurie Canter,69,74.0,71.0,214.0,4.0
2022,London,2022-06-09,T17,J.C. Ritchie,73,70.0,71.0,214.0,4.0
2022,London,2022-06-09,T20,Ian Poulter,75,66.0,74.0,215.0,5.0
2022,London,2022-06-09,T20,Scott Vincent,67,72.0,76.0,215.0,5.0
2022,London,2022-06-09,T22,Shaun Norris,73,72.0,71.0,216.0,6.0
2022,London,2022-06-09,T22,Wade Ormsby,71,72.0,73.0,216.0,6.0
2022,London,2022-06-09,T22,Sergio Garcia,71,70.0,75.0,216.0,6.0
2022,London,2022-06-09,T25,Matt Jones,74,70.0,73.0,217.0,7.0
2022,London,2022-06-09,T25,James Piot,71,73.0,73.0,217.0,7.0
2022,London,2022-06-09,T25,Ian Snyman,71,71.0,75.0,217.0,7.0
2022,London,2022-06-09,T25,Phachara Khongwatmai,67,72.0,78.0,217.0,7.0
2022,London,2022-06-09,29,Lee Westwood,75,71.0,72.0,218.0,8.0
2022,London,2022-06-09,T30,Hudson Swafford,77,73.0,69.0,219.0,9.0
2022,London,2022-06-09,T30,Viraj Madappa,71,74.0,74.0,219.0,9.0
2022,London,2022-06-09,T30,Jediah Morgan,73,70.0,76.0,219.0,9.0
2022,London,2022-06-09,T33,Kevin Yuan,73,72.0,75.0,220.0,10.0
2022,London,2022-06-09,T33,Phil Mickelson,69,75.0,76.0,220.0,10.0
2022,London,2022-06-09,T33,Kevin Na,73,71.0,76.0,220.0,10.0
2022,London,2022-06-09,T33,Travis Smyth,75,69.0,76.0,220.0,10.0
2022,London,2022-06-09,T33,Chase Koepka,70,72.0,78.0,220.0,10.0
2022,London,2022-06-09,T38,Blake Windred,78,72.0,71.0,221.0,11.0
2022,London,2022-06-09,T38,Oliver Fisher,73,76.0,72.0,221.0,11.0
2022,London,2022-06-09,T38,David Puig,74,74.0,73.0,221.0,11.0
2022,London,2022-06-09,T38,Hideto Tanihara,70,77.0,74.0,221.0,11.0
2022,London,2022-06-09,T38,Ratchanon Chantananuwat,73,70.0,78.0,221.0,11.0
2022,London,2022-06-09,43,Sihwan Kim,78,69.0,76.0,223.0,13.0
2022,London,2022-06-09,44,Bernd Wiesberger,77,72.0,75.0,224.0,14.0
2022,London,2022-06-09,45,Turk Pettit,75,80.0,70.0,225.0,15.0
2022,London,2022-06-09,46,Sadom Kaewkanjana,76,79.0,72.0,227.0,17.0
2022,London,2022-06-09,47,Itthipat Buranatanyarat,76,82.0,75.0,233.0,23.0
2022,London,2022-06-09,48,Andy Ogletree,82,77.0,75.0,234.0,24.0
2022,Portland,2022-06-30,1,Branden Grace,69,69.0,65.0,203.0,-13.0
2022,Portland,2022-06-30,2,Carlos Ortiz,67,69.0,69.0,205.0,-11.0
2022,Portland,2022-06-30,T3,Dustin Johnson,68,68.0,71.0,207.0,-9.0
2022,Portland,2022-06-30,T3,Patrick Reed,72,68.0,67.0,207.0,-9.0
2022,Portland,2022-06-30,5,Louis Oosthuizen,71,69.0,69.0,209.0,-7.0
2022,Portland,2022-06-30,6,Jinichiro Kozuma,71,69.0,70.0,210.0,-6.0
2022,Portland,2022-06-30,7,Talor Gooch,72,70.0,70.0,212.0,-4.0
2022,Portland,2022-06-30,T8,Justin Harding,72,67.0,74.0,213.0,-3.0
2022,Portland,2022-06-30,T8,Matthew Wolff,72,71.0,70.0,213.0,-3.0
2022,Portland,2022-06-30,10,Bryson DeChambeau,72,69.0,73.0,214.0,-2.0
2022,Portland,2022-06-30,T11,Abraham Ancer,73,71.0,71.0,215.0,-1.0
2022,Portland,2022-06-30,T11,Sam Horsfield,73,68.0,74.0,215.0,-1.0
2022,Portland,2022-06-30,T11,Yuki Inamori,71,73.0,71.0,215.0,-1.0
2022,Portland,2022-06-30,T11,Sihwan Kim,72,68.0,75.0,215.0,-1.0
2022,Portland,2022-06-30,T11,Kevin Na,75,68.0,72.0,215.0,-1.0
2022,Portland,2022-06-30,T16,Matt Jones,72,72.0,72.0,216.0,0.0
2022,Portland,2022-06-30,T16,Martin Kaymer,71,72.0,73.0,216.0,0.0
2022,Portland,2022-06-30,T16,Brooks Koepka,70,70.0,76.0,216.0,0.0
2022,Portland,2022-06-30,T16,Hideto Tanihara,69,75.0,72.0,216.0,0.0
2022,Portland,2022-06-30,T16,Lee Westwood,76,71.0,69.0,216.0,0.0
2022,Portland,2022-06-30,21,Adrian Otaegui,74,72.0,71.0,217.0,1.0
2022,Portland,2022-06-30,22,James Piot,73,76.0,69.0,218.0,2.0
2022,Portland,2022-06-30,T23,Ryosuke Kinoshita,75,71.0,73.0,219.0,3.0
2022,Portland,2022-06-30,T23,Chase Koepka,73,74.0,72.0,219.0,3.0
2022,Portland,2022-06-30,T23,Scott Vincent,71,74.0,74.0,219.0,3.0
2022,Portland,2022-06-30,26,Sergio Garcia,75,71.0,74.0,220.0,4.0
2022,Portland,2022-06-30,T27,Richard Bland,74,74.0,73.0,221.0,5.0
2022,Portland,2022-06-30,T27,Eugenio Lopez-Chacarra,76,73.0,72.0,221.0,5.0
2022,Portland,2022-06-30,T29,Hennie du Plessis,70,75.0,77.0,222.0,6.0
2022,Portland,2022-06-30,T29,Phachara Khongwatmai,77,75.0,70.0,222.0,6.0
2022,Portland,2022-06-30,T29,Pat Perez,69,73.0,80.0,222.0,6.0
2022,Portland,2022-06-30,T29,Travis Smyth,77,71.0,74.0,222.0,6.0
2022,Portland,2022-06-30,T29,Ian Snyman,76,75.0,71.0,222.0,6.0
2022,Portland,2022-06-30,T29,Hudson Swafford,74,77.0,71.0,222.0,6.0
2022,Portland,2022-06-30,T35,Graeme McDowell,79,71.0,73.0,223.0,7.0
2022,Portland,2022-06-30,T35,Wade Ormsby,70,76.0,77.0,223.0,7.0
2022,Portland,2022-06-30,T37,Laurie Canter,75,74.0,75.0,224.0,8.0
2022,Portland,2022-06-30,T37,Charl Schwartzel,74,73.0,77.0,224.0,8.0
2022,Portland,2022-06-30,T37,Bernd Wiesberger,77,74.0,73.0,224.0,8.0
2022,Portland,2022-06-30,T40,Sadom Kaewkanjana,82,70.0,74.0,226.0,10.0
2022,Portland,2022-06-30,T40,Phil Mickelson,75,75.0,76.0,226.0,10.0
2022,Portland,2022-06-30,T40,Ian Poulter,75,77.0,74.0,226.0,10.0
2022,Portland,2022-06-30,T40,Peter Uihlein,74,74.0,78.0,226.0,10.0
2022,Portland,2022-06-30,T44,Itthipat Buranatanyarat,79,74.0,74.0,227.0,11.0
2022,Portland,2022-06-30,T44,Blake Windred,79,74.0,74.0,227.0,11.0
2022,Portland,2022-06-30,46,Turk Pettit,78,76.0,78.0,232.0,16.0
2022,Portland,2022-06-30,47,Shaun Norris,75,79.0,79.0,233.0,17.0
2022,Portland,2022-06-30,48,Jediah Morgan,76,84.0,77.0,237.0,21.0
2022,Bedminster,2022-07-29,1,Henrik Stenson,64,69.0,69.0,202.0,-11.0
2022,Bedminster,2022-07-29,T2,Dustin Johnson,67,69.0,68.0,204.0,-9.0
2022,Bedminster,2022-07-29,T2,Matthew Wolff,70,70.0,64.0,204.0,-9.0
2022,Bedminster,2022-07-29,4,Carlos Ortiz,67,70.0,68.0,205.0,-8.0
2022,Bedminster,2022-07-29,5,Patrick Reed,64,73.0,69.0,206.0,-7.0
2022,Bedminster,2022-07-29,T6,Paul Casey,72,71.0,66.0,209.0,-4.0
2022,Bedminster,2022-07-29,T6,Sergio Garcia,70,70.0,69.0,209.0,-4.0
2022,Bedminster,2022-07-29,T6,Talor Gooch,73,64.0,72.0,209.0,-4.0
2022,Bedminster,2022-07-29,T6,Turk Pettit,71,67.0,71.0,209.0,-4.0
2022,Bedminster,2022-07-29,T6,Lee Westwood,69,69.0,71.0,209.0,-4.0
2022,Bedminster,2022-07-29,T11,Martin Kaymer,68,71.0,71.0,210.0,-3.0
2022,Bedminster,2022-07-29,T11,Brooks Koepka,68,76.0,66.0,210.0,-3.0
2022,Bedminster,2022-07-29,T13,Branden Grace,70,73.0,68.0,211.0,-2.0
2022,Bedminster,2022-07-29,T13,Phachara Khongwatmai,66,72.0,73.0,211.0,-2.0
2022,Bedminster,2022-07-29,T13,Ian Poulter,68,72.0,71.0,211.0,-2.0
2022,Bedminster,2022-07-29,16,Sam Horsfield,70,72.0,70.0,212.0,-1.0
2022,Bedminster,2022-07-29,T17,Chase Koepka,69,73.0,71.0,213.0,0.0
2022,Bedminster,2022-07-29,T17,Charl Schwartzel,70,69.0,74.0,213.0,0.0
2022,Bedminster,2022-07-29,T19,Justin Harding,70,74.0,70.0,214.0,1.0
2022,Bedminster,2022-07-29,T19,Matt Jones,72,73.0,69.0,214.0,1.0
2022,Bedminster,2022-07-29,T19,Louis Oosthuizen,73,71.0,70.0,214.0,1.0
2022,Bedminster,2022-07-29,22,Travis Smyth,69,73.0,73.0,215.0,2.0
2022,Bedminster,2022-07-29,T23,Eugenio Lopez-Chacarra,73,72.0,71.0,216.0,3.0
2022,Bedminster,2022-07-29,T23,Shaun Norris,72,74.0,70.0,216.0,3.0
2022,Bedminster,2022-07-29,T23,Peter Uihlein,70,74.0,72.0,216.0,3.0
2022,Bedminster,2022-07-29,T26,Laurie Canter,75,72.0,70.0,217.0,4.0
2022,Bedminster,2022-07-29,T26,Charles Howell III,68,76.0,73.0,217.0,4.0
2022,Bedminster,2022-07-29,T26,Jason Kokrak,69,75.0,73.0,217.0,4.0
2022,Bedminster,2022-07-29,T26,Jinichiro Kozuma,69,75.0,73.0,217.0,4.0
2022,Bedminster,2022-07-29,T26,James Piot,73,73.0,71.0,217.0,4.0
2022,Bedminster,2022-07-29,T31,Bryson DeChambeau,71,74.0,73.0,218.0,5.0
2022,Bedminster,2022-07-29,T31,Pat Perez,70,77.0,71.0,218.0,5.0
2022,Bedminster,2022-07-29,T31,Hudson Swafford,72,76.0,70.0,218.0,5.0
2022,Bedminster,2022-07-29,T31,Bernd Wiesberger,71,74.0,73.0,218.0,5.0
2022,Bedminster,2022-07-29,35,Phil Mickelson,75,73.0,71.0,219.0,6.0
2022,Bedminster,2022-07-29,T36,Sadom Kaewkanjana,76,71.0,73.0,220.0,7.0
2022,Bedminster,2022-07-29,T36,Ryosuke Kinoshita,71,76.0,73.0,220.0,7.0
2022,Bedminster,2022-07-29,T36,Graeme McDowell,73,74.0,73.0,220.0,7.0
2022,Bedminster,2022-07-29,T36,Kevin Na,71,74.0,75.0,220.0,7.0
2022,Bedminster,2022-07-29,T40,Abraham Ancer,71,78.0,72.0,221.0,8.0
2022,Bedminster,2022-07-29,T40,Richard Bland,72,76.0,73.0,221.0,8.0
2022,Bedminster,2022-07-29,T42,David Puig,73,71.0,78.0,222.0,9.0
2022,Bedminster,2022-07-29,T42,Scott Vincent,70,74.0,78.0,222.0,9.0
2022,Bedminster,2022-07-29,T44,Hennie du Plessis,76,76.0,71.0,223.0,10.0
2022,Bedminster,2022-07-29,T44,Yuki Inamori,70,78.0,75.0,223.0,10.0
2022,Bedminster,2022-07-29,46,Wade Ormsby,73,76.0,75.0,224.0,11.0
2022,Bedminster,2022-07-29,47,Hideto Tanihara,75,79.0,71.0,225.0,12.0
2022,Bedminster,2022-07-29,48,Jediah Morgan,77,74.0,78.0,229.0,16.0
2022,Boston,2022-09-02,1,Dustin Johnson,67,63.0,65.0,195.0,-15.0
2022,Boston,2022-09-02,T2,Anirban Lahiri,66,65.0,64.0,195.0,-15.0
2022,Boston,2022-09-02,T2,Joaquin Niemann,64,65.0,66.0,195.0,-15.0
2022,Boston,2022-09-02,T4,Cameron Smith,64,69.0,63.0,196.0,-14.0
2022,Boston,2022-09-02,T4,Lee Westwood,67,67.0,62.0,196.0,-14.0
2022,Boston,2022-09-02,6,Talor Gooch,63,65.0,69.0,197.0,-13.0
2022,Boston,2022-09-02,7,Jason Kokrak,67,65.0,66.0,198.0,-12.0
2022,Boston,2022-09-02,8,Abraham Ancer,69,65.0,65.0,199.0,-11.0
2022,Boston,2022-09-02,T9,Sergio Garcia,70,64.0,66.0,200.0,-10.0
2022,Boston,2022-09-02,T9,Kevin Na,66,67.0,67.0,200.0,-10.0
2022,Boston,2022-09-02,T9,Louis Oosthuizen,66,67.0,67.0,200.0,-10.0
2022,Boston,2022-09-02,12,Branden Grace,67,66.0,68.0,201.0,-9.0
2022,Boston,2022-09-02,T13,Sadom Kaewkanjana,67,66.0,69.0,202.0,-8.0
2022,Boston,2022-09-02,T13,Matthew Wolff,63,69.0,70.0,202.0,-8.0
2022,Boston,2022-09-02,T15,Charles Howell III,67,70.0,66.0,203.0,-7.0
2022,Boston,2022-09-02,T15,Pat Perez,67,66.0,70.0,203.0,-7.0
2022,Boston,2022-09-02,T15,Bernd Wiesberger,66,66.0,71.0,203.0,-7.0
2022,Boston,2022-09-02,T18,Richard Bland,68,70.0,66.0,204.0,-6.0
2022,Boston,2022-09-02,T18,Bryson DeChambeau,69,69.0,66.0,204.0,-6.0
2022,Boston,2022-09-02,T18,Ian Poulter,69,67.0,68.0,204.0,-6.0
2022,Boston,2022-09-02,T21,Laurie Canter,69,71.0,65.0,205.0,-5.0
2022,Boston,2022-09-02,T21,Paul Casey,66,75.0,64.0,205.0,-5.0
2022,Boston,2022-09-02,T21,Martin Kaymer,68,67.0,70.0,205.0,-5.0
2022,Boston,2022-09-02,T21,Cameron Tringale,71,66.0,68.0,205.0,-5.0
2022,Boston,2022-09-02,T21,Scott Vincent,70,66.0,69.0,205.0,-5.0
2022,Boston,2022-09-02,T26,Matt Jones,69,67.0,70.0,206.0,-4.0
2022,Boston,2022-09-02,T26,Brooks Koepka,70,67.0,69.0,206.0,-4.0
2022,Boston,2022-09-02,T26,Marc Leishman,70,64.0,72.0,206.0,-4.0
2022,Boston,2022-09-02,T26,Jediah Morgan,71,70.0,65.0,206.0,-4.0
2022,Boston,2022-09-02,T26,Carlos Ortiz,69,67.0,70.0,206.0,-4.0
2022,Boston,2022-09-02,T31,Phachara Khongwatmai,72,69.0,66.0,207.0,-3.0
2022,Boston,2022-09-02,T31,Chase Koepka,70,71.0,66.0,207.0,-3.0
2022,Boston,2022-09-02,T31,Patrick Reed,69,72.0,66.0,207.0,-3.0
2022,Boston,2022-09-02,T31,Harold Varner III,67,70.0,70.0,207.0,-3.0
2022,Boston,2022-09-02,T35,Shergo Al Kurdi,71,71.0,66.0,208.0,-2.0
2022,Boston,2022-09-02,T35,Eugenio Lopez-Chacarra,68,68.0,72.0,208.0,-2.0
2022,Boston,2022-09-02,T35,Charl Schwartzel,68,69.0,71.0,208.0,-2.0
2022,Boston,2022-09-02,38,Sam Horsfield,72,72.0,65.0,209.0,-1.0
2022,Boston,2022-09-02,39,Graeme McDowell,68,70.0,72.0,210.0,0.0
2022,Boston,2022-09-02,T40,Phil Mickelson,74,69.0,69.0,212.0,2.0
2022,Boston,2022-09-02,T40,Shaun Norris,70,70.0,72.0,212.0,2.0
2022,Boston,2022-09-02,T40,Hudson Swafford,69,72.0,71.0,212.0,2.0
2022,Boston,2022-09-02,43,Wade Ormsby,73,71.0,70.0,214.0,4.0
2022,Boston,2022-09-02,T44,Adrian Otaegui,75,70.0,70.0,215.0,5.0
2022,Boston,2022-09-02,T44,Peter Uihlein,71,75.0,69.0,215.0,5.0
2022,Boston,2022-09-02,46,Turk Pettit,71,73.0,72.0,216.0,6.0
2022,Boston,2022-09-02,47,James Piot,77,69.0,77.0,223.0,13.0
2022,Boston,2022-09-02,48,Sihwan Kim,87,63.0,76.0,226.0,16.0
2022,Chicago,2022-09-16,1,Cameron Smith,66,68.0,69.0,203.0,-13.0
2022,Chicago,2022-09-16,T2,Dustin Johnson,63,73.0,70.0,206.0,-10.0
2022,Chicago,2022-09-16,T2,Peter Uihlein,71,66.0,69.0,206.0,-10.0
2022,Chicago,2022-09-16,T4,Sergio Garcia,72,69.0,67.0,208.0,-8.0
2022,Chicago,2022-09-16,T4,Joaquin Niemann,71,69.0,68.0,208.0,-8.0
2022,Chicago,2022-09-16,T6,Louis Oosthuizen,69,71.0,69.0,209.0,-7.0
2022,Chicago,2022-09-16,T6,Charl Schwartzel,69,69.0,71.0,209.0,-7.0
2022,Chicago,2022-09-16,T8,Laurie Canter,70,68.0,72.0,210.0,-6.0
2022,Chicago,2022-09-16,T8,Bryson DeChambeau,69,70.0,71.0,210.0,-6.0
2022,Chicago,2022-09-16,T8,Chase Koepka,73,70.0,67.0,210.0,-6.0
2022,Chicago,2022-09-16,T8,Phil Mickelson,70,74.0,66.0,210.0,-6.0
2022,Chicago,2022-09-16,T12,Patrick Reed,74,69.0,68.0,211.0,-5.0
2022,Chicago,2022-09-16,T12,Cameron Tringale,71,72.0,68.0,211.0,-5.0
2022,Chicago,2022-09-16,T12,Scott Vincent,70,71.0,70.0,211.0,-5.0
2022,Chicago,2022-09-16,T12,Lee Westwood,68,71.0,72.0,211.0,-5.0
2022,Chicago,2022-09-16,T16,Matt Jones,68,72.0,72.0,212.0,-4.0
2022,Chicago,2022-09-16,T16,Matthew Wolff,67,73.0,72.0,212.0,-4.0
2022,Chicago,2022-09-16,T18,Richard Bland,72,70.0,71.0,213.0,-3.0
2022,Chicago,2022-09-16,T18,Branden Grace,70,72.0,71.0,213.0,-3.0
2022,Chicago,2022-09-16,T18,Charles Howell III,68,71.0,74.0,213.0,-3.0
2022,Chicago,2022-09-16,T21,Abraham Ancer,73,71.0,70.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Paul Casey,73,72.0,69.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Brooks Koepka,70,74.0,70.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Jason Kokrak,75,68.0,71.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Anirban Lahiri,72,71.0,71.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Eugenio Lopez-Chacarra,71,72.0,71.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Ian Poulter,71,70.0,73.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Henrik Stenson,68,73.0,73.0,214.0,-2.0
2022,Chicago,2022-09-16,T21,Harold Varner III,70,72.0,72.0,214.0,-2.0
2022,Chicago,2022-09-16,30,James Piot,73,70.0,72.0,215.0,-1.0
2022,Chicago,2022-09-16,T31,Phachara Khongwatmai,72,72.0,72.0,216.0,0.0
2022,Chicago,2022-09-16,T31,Carlos Ortiz,70,72.0,74.0,216.0,0.0
2022,Chicago,2022-09-16,T31,Pat Perez,76,71.0,69.0,216.0,0.0
2022,Chicago,2022-09-16,34,Kevin Na,74,73.0,70.0,217.0,1.0
2022,Chicago,2022-09-16,T35,Talor Gooch,70,76.0,73.0,219.0,3.0
2022,Chicago,2022-09-16,T35,Bernd Wiesberger,74,72.0,73.0,219.0,3.0
2022,Chicago,2022-09-16,T37,Sadom Kaewkanjana,70,76.0,74.0,220.0,4.0
2022,Chicago,2022-09-16,T37,Martin Kaymer,73,72.0,75.0,220.0,4.0
2022,Chicago,2022-09-16,T37,Graeme McDowell,71,75.0,74.0,220.0,4.0
2022,Chicago,2022-09-16,T37,Jediah Morgan,76,73.0,71.0,220.0,4.0
2022,Chicago,2022-09-16,T37,Wade Ormsby,72,76.0,72.0,220.0,4.0
2022,Chicago,2022-09-16,T37,David Puig,73,75.0,72.0,220.0,4.0
2022,Chicago,2022-09-16,43,Sam Horsfield,70,74.0,77.0,221.0,5.0
2022,Chicago,2022-09-16,T44,Marc Leishman,71,73.0,78.0,222.0,6.0
2022,Chicago,2022-09-16,T44,Turk Pettit,74,74.0,74.0,222.0,6.0
2022,Chicago,2022-09-16,T44,Hudson Swafford,73,74.0,75.0,222.0,6.0
2022,Chicago,2022-09-16,T47,Sihwan Kim,72,76.0,75.0,223.0,7.0
2022,Chicago,2022-09-16,T47,Shaun Norris,79,70.0,74.0,223.0,7.0
2022,Bangkok,2022-10-06,1,Eugenio Lopez-Chacarra,65,63.0,69.0,197.0,-19.0
2022,Bangkok,2022-10-06,2,Patrick Reed,68,65.0,67.0,200.0,-16.0
2022,Bangkok,2022-10-06,T3,Richard Bland,65,68.0,68.0,201.0,-15.0
2022,Bangkok,2022-10-06,T3,Paul Casey,71,65.0,65.0,201.0,-15.0
2022,Bangkok,2022-10-06,T3,Sihwan Kim,67,66.0,68.0,201.0,-15.0
2022,Bangkok,2022-10-06,T6,James Piot,69,65.0,68.0,202.0,-14.0
2022,Bangkok,2022-10-06,T6,Harold Varner III,67,66.0,69.0,202.0,-14.0
2022,Bangkok,2022-10-06,T8,Charles Howell III,69,67.0,67.0,203.0,-13.0
2022,Bangkok,2022-10-06,T8,Brooks Koepka,67,67.0,69.0,203.0,-13.0
2022,Bangkok,2022-10-06,T10,Abraham Ancer,69,68.0,68.0,205.0,-11.0
2022,Bangkok,2022-10-06,T10,Laurie Canter,70,66.0,69.0,205.0,-11.0
2022,Bangkok,2022-10-06,T10,Marc Leishman,66,69.0,70.0,205.0,-11.0
2022,Bangkok,2022-10-06,T10,Ian Poulter,66,70.0,69.0,205.0,-11.0
2022,Bangkok,2022-10-06,14,Bryson DeChambeau,69,68.0,69.0,206.0,-10.0
2022,Bangkok,2022-10-06,T15,Dustin Johnson,70,70.0,67.0,207.0,-9.0
2022,Bangkok,2022-10-06,T15,Matt Jones,71,70.0,66.0,207.0,-9.0
2022,Bangkok,2022-10-06,T15,Phil Mickelson,69,69.0,69.0,207.0,-9.0
2022,Bangkok,2022-10-06,T15,Carlos Ortiz,72,65.0,70.0,207.0,-9.0
2022,Bangkok,2022-10-06,T15,Lee Westwood,69,66.0,72.0,207.0,-9.0
2022,Bangkok,2022-10-06,T20,Sergio Garcia,68,72.0,68.0,208.0,-8.0
2022,Bangkok,2022-10-06,T20,Talor Gooch,70,67.0,71.0,208.0,-8.0
2022,Bangkok,2022-10-06,T20,Sadom Kaewkanjana,71,69.0,68.0,208.0,-8.0
2022,Bangkok,2022-10-06,T20,Jediah Morgan,67,69.0,72.0,208.0,-8.0
2022,Bangkok,2022-10-06,T20,Kevin Na,67,68.0,73.0,208.0,-8.0
2022,Bangkok,2022-10-06,T20,Joaquin Niemann,72,71.0,65.0,208.0,-8.0
2022,Bangkok,2022-10-06,T20,Peter Uihlein,70,68.0,70.0,208.0,-8.0
2022,Bangkok,2022-10-06,T27,Phachara Khongwatmai,71,70.0,68.0,209.0,-7.0
2022,Bangkok,2022-10-06,T27,Jason Kokrak,69,70.0,70.0,209.0,-7.0
2022,Bangkok,2022-10-06,T27,Shaun Norris,71,69.0,69.0,209.0,-7.0
2022,Bangkok,2022-10-06,T27,Wade Ormsby,70,68.0,71.0,209.0,-7.0
2022,Bangkok,2022-10-06,T27,Turk Pettit,71,68.0,70.0,209.0,-7.0
2022,Bangkok,2022-10-06,T27,Charl Schwartzel,70,73.0,66.0,209.0,-7.0
2022,Bangkok,2022-10-06,T33,Sam Horsfield,73,70.0,67.0,210.0,-6.0
2022,Bangkok,2022-10-06,T33,Martin Kaymer,73,69.0,68.0,210.0,-6.0
2022,Bangkok,2022-10-06,T33,Chase Koepka,74,69.0,67.0,210.0,-6.0
2022,Bangkok,2022-10-06,T33,Henrik Stenson,71,71.0,68.0,210.0,-6.0
2022,Bangkok,2022-10-06,T33,Hudson Swafford,70,68.0,72.0,210.0,-6.0
2022,Bangkok,2022-10-06,T33,Cameron Tringale,70,68.0,72.0,210.0,-6.0
2022,Bangkok,2022-10-06,T33,Bernd Wiesberger,73,69.0,68.0,210.0,-6.0
2022,Bangkok,2022-10-06,40,Pat Perez,71,71.0,69.0,211.0,-5.0
2022,Bangkok,2022-10-06,T41,Anirban Lahiri,71,71.0,70.0,212.0,-4.0
2022,Bangkok,2022-10-06,T41,Graeme McDowell,68,73.0,71.0,212.0,-4.0
2022,Bangkok,2022-10-06,T41,Cameron Smith,72,70.0,70.0,212.0,-4.0
2022,Bangkok,2022-10-06,T41,Matthew Wolff,74,66.0,72.0,212.0,-4.0
2022,Bangkok,2022-10-06,T45,Louis Oosthuizen,71,72.0,73.0,216.0,0.0
2022,Bangkok,2022-10-06,T45,Scott Vincent,70,72.0,74.0,216.0,0.0
2022,Bangkok,2022-10-06,47,Hideto Tanihara,70,72.0,75.0,217.0,1.0
2022,Bangkok,2022-10-06,WD,Branden Grace,65,,,,
2022,Jeddah,2022-10-14,1,Brooks Koepka,62,67.0,69.0,198.0,-12.0
2022,Jeddah,2022-10-14,2,Peter Uihlein,65,63.0,70.0,198.0,-12.0
2022,Jeddah,2022-10-14,T3,Sergio Garcia,67,64.0,68.0,199.0,-11.0
2022,Jeddah,2022-10-14,T3,Joaquin Niemann,68,66.0,65.0,199.0,-11.0
2022,Jeddah,2022-10-14,T5,Paul Casey,68,64.0,68.0,200.0,-10.0
2022,Jeddah,2022-10-14,T5,Dustin Johnson,68,65.0,67.0,200.0,-10.0
2022,Jeddah,2022-10-14,T5,Matthew Wolff,68,66.0,66.0,200.0,-10.0
2022,Jeddah,2022-10-14,T8,Charl Schwartzel,64,67.0,70.0,201.0,-9.0
2022,Jeddah,2022-10-14,T8,Bernd Wiesberger,68,68.0,65.0,201.0,-9.0
2022,Jeddah,2022-10-14,T10,Abraham Ancer,67,65.0,70.0,202.0,-8.0
2022,Jeddah,2022-10-14,T10,Anirban Lahiri,67,66.0,69.0,202.0,-8.0
2022,Jeddah,2022-10-14,T12,Talor Gooch,69,67.0,67.0,203.0,-7.0
2022,Jeddah,2022-10-14,T12,Chase Koepka,68,67.0,68.0,203.0,-7.0
2022,Jeddah,2022-10-14,T12,Graeme McDowell,70,65.0,68.0,203.0,-7.0
2022,Jeddah,2022-10-14,T12,Jediah Morgan,67,68.0,68.0,203.0,-7.0
2022,Jeddah,2022-10-14,T12,Carlos Ortiz,66,68.0,69.0,203.0,-7.0
2022,Jeddah,2022-10-14,T12,Patrick Reed,65,69.0,69.0,203.0,-7.0
2022,Jeddah,2022-10-14,T12,Lee Westwood,67,68.0,68.0,203.0,-7.0
2022,Jeddah,2022-10-14,T19,Charles Howell III,70,68.0,66.0,204.0,-6.0
2022,Jeddah,2022-10-14,T19,Sihwan Kim,68,65.0,71.0,204.0,-6.0
2022,Jeddah,2022-10-14,T21,Bryson DeChambeau,70,67.0,68.0,205.0,-5.0
2022,Jeddah,2022-10-14,T21,Jason Kokrak,70,65.0,70.0,205.0,-5.0
